"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Washington","Franklin",2017,331,291,32,4,4,0,0,190,53,20,0,0,0,0,331,0
"Washington","Garfield",2017,183,154,23,3,3,0,0,180,62,21,0,0,0,0,183,0
"Washington","Grant",2017,365,314,41,4,6,0,0,185,56,21,0,7,0,0,358,0
"Washington","Grays Harbor",2017,365,344,18,2,1,0,0,159,43,20,0,0,0,0,365,0
"Washington","Jefferson",2017,365,348,16,1,0,0,0,108,38,18,0,0,0,0,365,0
"Washington","King",2017,365,265,82,10,7,1,0,202,75,41,0,76,135,0,154,0
"Washington","Kitsap",2017,360,342,13,5,0,0,0,144,35,15,0,0,0,0,360,0
"Washington","Kittitas",2017,355,274,65,11,3,2,0,216,71,29,0,0,0,0,355,0
"Washington","Klickitat",2017,119,108,8,2,1,0,0,152,42,16,0,0,0,0,119,0
"Washington","Lewis",2017,365,327,35,1,2,0,0,159,52,19,0,0,0,0,365,0
"Washington","Mason",2017,363,325,36,1,1,0,0,155,51,19,0,0,0,0,363,0
"Washington","Okanogan",2017,365,219,129,2,14,1,0,217,79,41,0,0,0,0,365,0
"Washington","Pierce",2017,365,280,72,6,7,0,0,169,71,43,0,18,233,0,114,0
"Washington","Skagit",2017,365,349,16,0,0,0,0,99,44,32,0,5,218,2,140,0
"Washington","Snohomish",2017,365,274,75,13,3,0,0,159,81,25,0,0,0,0,365,0
"Washington","Spokane",2017,365,263,86,10,3,3,0,254,70,39,0,0,115,0,221,29
"Washington","Stevens",2017,365,239,109,8,9,0,0,187,71,35,0,0,0,0,336,29
"Washington","Thurston",2017,363,308,51,2,2,0,0,156,57,30,0,0,134,0,229,0
"Washington","Walla Walla",2017,351,291,49,8,3,0,0,198,60,18,0,0,0,0,300,51
"Washington","Whatcom",2017,365,243,106,13,3,0,0,178,79,37,0,0,60,184,121,0
"Washington","Whitman",2017,365,328,27,5,5,0,0,192,52,18,0,0,0,0,365,0
"Washington","Yakima",2017,365,233,103,21,5,3,0,283,95,36,0,0,0,0,347,18
"West Virginia","Berkeley",2017,285,253,32,0,0,0,0,74,51,39,0,0,212,0,73,0
"West Virginia","Brooke",2017,365,323,42,0,0,0,0,95,52,19,0,0,0,126,117,122
"West Virginia","Cabell",2017,283,251,30,2,0,0,0,101,51,39,0,0,220,0,63,0
"West Virginia","Gilmer",2017,354,351,3,0,0,0,0,71,43,31,0,0,354,0,0,0
"West Virginia","Greenbrier",2017,239,227,12,0,0,0,0,84,47,39,0,0,239,0,0,0
"West Virginia","Hancock",2017,365,324,41,0,0,0,0,87,51,36,0,0,220,48,62,35
"West Virginia","Harrison",2017,122,111,11,0,0,0,0,67,49,30,0,0,0,0,122,0
"West Virginia","Kanawha",2017,364,301,62,1,0,0,0,105,56,42,0,0,207,0,157,0
"West Virginia","Marion",2017,114,102,12,0,0,0,0,71,51,31,0,0,0,0,114,0
"West Virginia","Marshall",2017,365,220,145,0,0,0,0,83,62,46,0,0,0,0,365,0
"West Virginia","Mason",2017,365,363,2,0,0,0,0,71,21,3,0,0,0,365,0,0
"West Virginia","Mineral",2017,308,259,34,11,4,0,0,200,75,3,0,0,0,308,0,0
"West Virginia","Monongalia",2017,362,336,26,0,0,0,0,90,48,35,0,0,222,80,60,0
"West Virginia","Ohio",2017,283,240,43,0,0,0,0,87,56,41,0,0,221,0,62,0
"West Virginia","Tucker",2017,351,338,13,0,0,0,0,74,46,36,0,0,337,0,14,0
"West Virginia","Wood",2017,357,327,30,0,0,0,0,84,50,35,0,0,218,78,61,0
"Wisconsin","Ashland",2017,362,357,5,0,0,0,0,87,43,33,0,0,361,0,1,0
"Wisconsin","Brown",2017,364,323,41,0,0,0,0,91,51,35,0,0,207,5,152,0
"Wisconsin","Columbia",2017,237,211,26,0,0,0,0,93,51,39,0,0,237,0,0,0
"Wisconsin","Dane",2017,365,298,67,0,0,0,0,84,57,39,0,0,188,7,170,0
"Wisconsin","Dodge",2017,365,314,50,1,0,0,0,122,54,37,0,0,289,0,76,0
"Wisconsin","Door",2017,236,213,20,3,0,0,0,112,50,37,0,0,236,0,0,0
"Wisconsin","Eau Claire",2017,365,324,41,0,0,0,0,85,52,37,0,0,202,0,163,0
"Wisconsin","Fond du Lac",2017,236,216,20,0,0,0,0,93,50,37,0,0,236,0,0,0
"Wisconsin","Forest",2017,364,347,17,0,0,0,0,74,46,35,0,0,326,0,38,0
"Wisconsin","Grant",2017,346,312,34,0,0,0,0,87,50,25,0,0,0,0,346,0
"Wisconsin","Jefferson",2017,245,214,31,0,0,0,0,90,54,39,0,0,245,0,0,0
"Wisconsin","Kenosha",2017,360,272,78,10,0,0,0,147,73,40,0,0,236,0,124,0
"Wisconsin","Kewaunee",2017,235,209,24,2,0,0,0,112,51,39,0,0,235,0,0,0
"Wisconsin","La Crosse",2017,360,311,49,0,0,0,0,87,54,37,0,0,194,0,166,0
"Wisconsin","Manitowoc",2017,237,216,17,4,0,0,0,126,50,38,0,0,237,0,0,0
"Wisconsin","Marathon",2017,237,223,14,0,0,0,0,90,47,36,0,0,237,0,0,0
"Wisconsin","Milwaukee",2017,365,274,87,4,0,0,0,129,67,40,0,14,224,0,127,0
"Wisconsin","Oneida",2017,364,359,5,0,0,0,0,59,20,1,0,0,0,364,0,0
"Wisconsin","Outagamie",2017,365,299,57,9,0,0,0,132,61,36,0,0,197,43,125,0
"Wisconsin","Ozaukee",2017,348,293,47,8,0,0,0,136,62,36,0,0,222,0,126,0
"Wisconsin","Racine",2017,230,176,43,11,0,0,0,143,84,42,0,0,230,0,0,0
"Wisconsin","Rock",2017,234,203,31,0,0,0,0,87,58,40,0,0,234,0,0,0
"Wisconsin","Sauk",2017,364,319,45,0,0,0,0,87,53,36,0,0,179,0,184,1
"Wisconsin","Sheboygan",2017,245,192,40,13,0,0,0,129,71,41,0,0,245,0,0,0
"Wisconsin","Taylor",2017,363,335,28,0,0,0,0,77,48,34,0,0,293,0,70,0
"Wisconsin","Vilas",2017,319,306,13,0,0,0,0,80,45,32,0,0,232,0,87,0
"Wisconsin","Walworth",2017,243,219,24,0,0,0,0,90,50,39,0,0,243,0,0,0
"Wisconsin","Waukesha",2017,359,287,72,0,0,0,0,90,59,39,0,0,191,0,168,0
"Wyoming","Albany",2017,365,225,137,2,1,0,0,153,74,48,0,3,325,0,7,30
"Wyoming","Big Horn",2017,345,326,19,0,0,0,0,74,49,36,0,0,345,0,0,0
"Wyoming","Campbell",2017,365,240,118,4,3,0,0,164,69,44,0,0,240,0,23,102
"Wyoming","Carbon",2017,365,309,55,1,0,0,0,111,54,43,0,14,343,8,0,0
"Wyoming","Converse",2017,365,290,72,3,0,0,0,121,61,42,0,4,299,0,20,42
"Wyoming","Fremont",2017,365,233,129,3,0,0,0,118,68,48,0,0,276,48,41,0
"Wyoming","Laramie",2017,365,281,81,1,2,0,0,160,64,44,0,8,329,0,24,4
"Wyoming","Lincoln",2017,365,348,16,0,0,1,0,208,34,14,0,0,0,0,0,365
"Wyoming","Natrona",2017,365,297,66,2,0,0,0,137,61,44,0,11,341,0,13,0
"Wyoming","Park",2017,121,107,14,0,0,0,0,86,53,14,0,0,0,0,92,29
"Wyoming","Platte",2017,60,54,6,0,0,0,0,72,57,15,0,0,0,0,0,60
"Wyoming","Sheridan",2017,365,259,102,3,1,0,0,155,67,42,0,1,269,0,50,45
"Wyoming","Sublette",2017,365,228,129,8,0,0,0,150,71,48,0,0,345,0,20,0
"Wyoming","Sweetwater",2017,365,259,100,3,2,1,0,264,67,46,0,1,319,3,7,35
"Wyoming","Teton",2017,365,299,65,1,0,0,0,118,59,44,0,0,341,0,24,0
"Wyoming","Uinta",2017,365,310,53,1,0,0,1,696,54,44,0,3,348,0,0,14
"Wyoming","Weston",2017,365,333,32,0,0,0,0,93,50,38,0,0,289,76,0,0
